ImageId,EncodedPixels
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,117023 1 117538 11 118057 13 118574 17 119091 21 119610 22 120130 23 120649 24 121170 22 121690 21 122211 19 122733 16 123254 12 123775 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,156021 8 156537 13 157055 17 157574 19 158094 20 158613 21 159133 22 159653 22 160173 23 160693 23 161214 22 161734 22 162255 21 162776 19 163297 18 163819 15 164342 12 164865 8 165389 4 165910 2 166427 6 166946 8 167465 9 167984 15 168502 23 169022 24 169542 25 170061 26 170581 25 171102 24 171622 22 172142 20 172662 18 173182 16 173701 17 174221 17 174741 17 175261 17 175780 18 176300 18 176820 18 177340 19 177860 19 178380 19 178900 18 179421 17 179941 17 180462 14
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,26563 1 27075 3 27080 9 27593 17 28111 20 28630 22 29148 24 29666 24 30185 25 30704 26 31222 29 31742 29 32262 30 32781 31 33302 30 33822 29 34342 28 34864 25 35385 23 35906 20 36429 15
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,18795 9 19312 13 19831 15 20350 16 20869 17 21387 19 21907 19 22426 20 22946 20 23466 20 23985 21 24505 21 25025 20 25544 19 26064 19 26585 17 27106 15 27627 13 28148 13 28669 12 29189 13 29708 15 30227 17 30747 18 31266 20 31786 20 32305 22 32825 22 33344 23 33863 23 34382 24 34901 25 35420 25 35940 24 36460 22 36980 20 37500 18 38020 14 38540 11 39060 10 39580 9 40082 4 40099 9 40600 7 40619 10 41118 10 41138 11 41637 12 41657 12 42156 15 42177 13 42675 35 43194 36 43713 37 44232 38 44751 40 45271 42 45790 43 46310 43 46830 44 47350 44 47870 43 48390 43 48910 43 49429 44 49949 44 50467 12 50484 28 50984 13 51005 27 51503 14 51525 26 52022 15 52046 25 52542 15 52566 24 53062 15 53087 23 53582 14 53608 21 54103 13 54129 18 54624 11 54649 17 55145 9 55168 14 55666 7 55687 13 56186 7 56206 15 56706 7 56726 15 57225 9 57245 17 57744 11 57765 19 58262 19 58284 22 58782 21 58804 22 59301 22 59329 17 59821 22 59850 16 60341 24 60369 17 60395 9 60861 45 60910 18 61381 44 61429 21 61901 40 61947 23 62421 37 62467 23 62941 36 62986 24 63461 29 63506 24 63981 25 64026 24 64502 24 64546 24 65024 15 65046 10 65066 24 65546 12 65566 12 65586 24 66067 8 66085 15 66105 25 66605 45 67125 22 67149 21 67645 22 67670 19 68164 22 68192 15 68685 21 68715 10 69205 22 69726 21 70246 21 70767 20 71287 20 71809 17 72330 16 72851 15 73373 12 73895 9 74417 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,105587 5 106105 12 106625 13 107144 16 107663 18 108182 19 108702 19 109222 19 109742 18 110261 19 110781 18 111302 15 111822 14 112343 11 112867 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,554 25 1074 24 1593 25 2112 26 2631 26 3151 26 3670 27 4190 27 4710 27 5230 28 5749 29 6269 29 6789 28 7310 27 7830 27 8351 25 8873 23 9393 22 9913 21 10434 20 10953 20 11473 19 11993 18 12511 18 13030 17 13550 16 14070 13 14591 11 15112 8 15634 4 16155 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,82723 4 83242 7 83762 8 84282 8 84802 7 85322 7 85843 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,110294 8 110812 13 111331 16 111850 20 112369 22 112887 25 113405 27 113923 29 114443 29 114962 31 115482 30 116002 30 116522 30 116567 5 117042 30 117086 9 117563 29 117604 14 118083 30 118123 15 118605 30 118642 16 119126 33 119161 17 119646 53 120167 55 120689 54 121210 16 121228 35 121731 7 121750 36 122253 4 122270 17 122289 20 122790 14 122810 21 123310 12 123331 22 123829 12 123852 22 124347 13 124373 21 124866 12 124894 20 125386 11 125414 20 125906 6 125934 20 126427 3 126455 19 126975 18 127496 16 128016 14
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,139933 9 140450 14 140969 16 141487 19 142006 21 142527 20 143047 2 143052 16 143567 3 143572 16 144087 20 144606 21 145126 20 145646 20 146167 18 146687 17 147206 16 147726 15 148246 14 148765 14 149284 15 149803 17 150322 18 150842 19 151362 19 151882 20 152402 20 152922 20 153442 20 153473 5 153962 21 153991 9 154482 22 154509 13 155002 40 155522 41 156042 41 156563 40 157084 38 157605 36 158126 35 158646 35 159167 33 159690 7 159701 18 160222 17 160743 14 161263 12 161784 10 162306 6 162827 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,70893 1 71412 5 71930 9 72448 12 72967 15 73485 18 74004 21 74523 23 75043 24 75563 24 76083 23 76602 22 77122 21 77642 21 78163 20 78682 21 79184 5 79201 22 79703 8 79720 23 80222 9 80241 21 80741 11 80761 19 81260 12 81281 18 81780 13 81801 18 82299 14 82321 18 82819 14 82842 16 83337 15 83363 15 83856 16 83883 14 84375 16 84404 12 84893 17 84924 10 85412 18 85445 6 85932 18 85962 8 86451 19 86475 14 86971 38 87434 3 87491 39 87951 7 88010 41 88471 8 88530 41 88991 8 89049 36 89087 3 89511 8 89568 34 90031 7 90076 1 90087 36 90128 3 90551 7 90595 3 90605 47 91072 6 91084 6 91112 7 91122 50 91592 7 91602 8 91635 57 92113 16 92156 29 92186 26 92633 16 92676 28 92707 25 93151 19 93197 25 93229 22 93670 20 93717 23 93750 20 94190 21 94236 23 94272 16 94708 23 94755 24 95227 24 95273 25 95746 25 95788 30 96266 25 96304 34 96785 25 96821 37 97304 27 97339 38 97820 31 97856 41 98338 78 98853 82 99369 85 99470 11 99889 84 99988 15 100409 33 100450 42 100505 19 100929 22 100971 41 101024 20 101448 21 101491 41 101544 21 101968 20 102011 41 102063 23 102488 19 102531 41 102583 24 103009 18 103050 42 103103 24 103530 16 103569 44 103623 24 104051 15 104087 46 104142 25 104572 14 104605 15 104621 32 104661 26 105093 13 105124 14 105146 28 105179 28 105617 8 105642 16 105672 22 105699 28 106143 2 106160 18 106197 19 106217 30 106679 19 106718 50 107198 19 107237 51 107717 19 107756 17 107778 30 108236 20 108275 17 108299 29 108755 21 108795 15 108820 28 109274 21 109313 14 109340 29 109372 9 109794 21 109832 12 109861 42 110314 20 110350 9 110381 43 110834 19 110869 9 110902 43 111354 17 111388 10 111422 45 111874 14 111907 12 111942 47 112397 9 112426 13 112462 18 112482 28 112528 5 112946 13 112978 14 113003 27 113045 10 113466 13 113493 17 113524 26 113564 12 113986 14 114012 17 114044 26 114083 13 114506 16 114531 18 114564 26 114599 17 115026 17 115051 17 115084 26 115116 20 115547 16 115570 18 115604 52 116067 16 116090 18 116124 52 116588 15 116609 18 116644 52 117110 13 117129 18 117164 52 117631 12 117649 18 117684 52 118152 11 118169 18 118204 51 118674 9 118690 16 118725 50 119195 8 119211 15 119246 48 119716 6 119731 12 119767 46 120252 6 120289 44 120773 1 120811 42 121331 42 121852 13 121867 26 122372 12 122389 24 122892 12 122910 23 123412 11 123431 21 123932 11 123951 21 124452 4 124461 1 124472 20 124973 1 124992 20 125492 3 125513 17 126011 4 126021 3 126033 16 126530 5 126540 5 126554 14 127051 14 127075 12 127571 14 127596 9 128092 13 128117 7 128612 12 129133 10 129655 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,132700 1 133215 10 133734 13 134253 15 134772 18 135291 20 135811 21 136331 22 136850 23 137370 24 137411 8 137883 31 137929 11 138401 32 138448 14 138919 34 138966 6 138974 9 139439 33 139484 20 139959 32 140004 22 140479 13 140494 17 140523 24 140999 12 141014 16 141043 24 141519 12 141534 16 141564 23 142039 12 142054 15 142084 23 142559 11 142574 16 142604 23 143080 8 143094 16 143124 23 143601 6 143614 17 143644 23 144122 4 144134 17 144164 22 144643 2 144655 17 144684 22 145164 1 145175 17 145203 22 145695 17 145723 20 146215 17 146243 19 146735 16 146763 17 147255 16 147283 16 147775 16 147803 16 148296 15 148322 17 148818 14 148842 17 149338 16 149360 19 149859 40 150380 39 150888 1 150897 27 150929 9 151407 34 151927 28 152447 26 152967 24 153487 24 154007 24 154527 24 155047 24 155566 26 156086 26 156607 34 157127 35 157648 34 158169 34 158690 34 159210 35 159731 35 160251 36 160770 37 161288 39 161807 16 161825 22 162327 15 162346 21 162847 15 162867 21 163367 15 163388 20 163858 3 163887 13 163910 18 164375 8 164407 12 164430 18 164894 9 164926 10 164951 16 165414 10 165445 9 165472 15 165934 10 165964 10 165994 12 166454 10 166483 12 166516 8 166974 12 167003 20 167493 16 167523 21 168013 17 168043 22 168534 17 168564 21 169053 20 169085 20 169573 22 169601 24 170093 51 170612 51 171131 52 171651 52 172171 51 172691 51 173211 50 173731 48 174251 47 174771 46 175291 46 175811 46 176332 44 176853 22 176876 20 177374 17 177398 17 177894 14 177918 17 178414 12 178439 16 178934 11 178960 14 179455 11 179482 13 179976 10 180003 12 180499 4 180528 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,1116 1 1634 6 2152 10 2672 12 3191 15 3710 17 4229 18 4747 21 5267 21 5787 22 6307 22 6827 22 7348 20 7868 20 8387 20 8907 19 9427 19 9947 18 10467 16 10988 14 11508 14 12029 12 12551 8 13073 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,71335 5 71853 9 72371 13 72890 14 73408 16 73927 17 74446 17 74964 18 75483 19 76003 19 76523 18 77043 18 77563 18 78083 17 78603 17 79123 17 79643 17 80163 16 80684 15 81205 14 81726 13 82246 13 82767 11 83288 10 83809 9 84331 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,40148 2 40666 8 41183 13 41702 15 42220 18 42739 19 43258 21 43777 22 44296 23 44816 23 45336 22 45857 21 46377 21 46898 19 47418 18 47938 17 48458 16 48979 14
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,104 22 146 9 622 28 664 14 1144 27 1185 13 1667 7 1678 16 1705 14 2199 18 2226 12 2721 19 2746 11 3243 20 3267 8 3763 21 3786 8 4283 27 4803 25 5323 26 5843 27 6363 27 6883 28 7403 28 7923 28 8443 28 8962 29 9483 27 10003 27 10523 25 11043 24 11563 22 12082 22 12602 21 13121 22 13640 22 14160 22 14679 23 15199 24 15718 25 16238 25 16757 28 17276 31 17796 32 18316 32 18835 34 19343 9 19354 36 19862 49 20381 15 20398 33 20901 15 20921 30 21420 16 21442 29 21939 17 21963 28 22459 16 22483 28 22979 16 23003 28 23499 16 23523 27 24019 16 24043 25 24539 16 24564 23 25059 16 25085 20 25580 15 25606 17 26101 13 26127 15 26623 10 26649 10 27148 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,165523 7 166040 11 166558 13 167051 9 167076 15 167568 14 167594 17 168083 21 168112 17 168600 28 168630 18 169119 48 169638 49 170156 49 170210 7 170675 63 171194 65 171713 43 171763 17 172232 44 172281 20 172751 45 172800 22 173271 44 173320 22 173789 46 173841 20 174308 47 174361 20 174828 46 174881 20 175348 44 175402 18 175868 43 175922 18 176387 42 176443 16 176907 39 176963 15 177427 36 177484 13 177948 28 178005 9 178470 7 178483 12 178992 2 179005 9 179528 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,84876 5 85394 9 85913 10 86431 12 86951 12 87473 10 87994 9 88515 7 89036 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,66681 5 67200 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,75006 12 75524 17 76044 18 76564 18 77083 20 77603 19 78123 19 78643 18 79163 17 79683 16 80203 14 80724 11 81247 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,42252 10 42770 17 43288 19 43808 20 43837 5 44327 22 44355 9 44847 38 45367 39 45887 40 46407 40 46927 40 47448 39 47968 38 48490 35 49011 34 49533 31 50057 27 50579 24 51099 23 51619 21 52139 21 52659 20 53178 20 53697 20 54216 20 54735 20 55255 18 55775 16 56296 14 56817 11 57338 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,125986 8 126504 11 127023 13 127543 15 128062 17 128582 17 129102 17 129623 16 130144 15 130665 14 131186 12 131708 8 132229 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,150428 7 150947 8 151467 9 151987 9 152507 10 153028 10 153548 10 154069 8 154590 6 155112 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,59452 6 59971 8 60492 8 61014 6 61535 6 62049 13 62568 15 63087 16 63608 15 64128 16 64648 16 65168 16 65688 15 66209 13 66731 10 67252 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,19937 5 20455 8 20975 9 21493 12 22012 13 22532 15 23051 16 23571 17 24091 17 24610 18 25130 19 25650 20 26170 21 26689 23 27209 25 27729 26 28249 26 28769 27 29290 26 29811 24 30331 24 30852 21 31373 19 31893 17 32412 17 32932 16 33452 14 33973 8 34496 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,131752 7 132269 11 132787 15 133305 19 133824 20 134343 22 134377 2 134861 25 134893 9 135381 27 135412 11 135901 43 136420 45 136940 45 137459 46 137978 48 138497 50 139016 51 139535 53 140055 53 140575 53 141095 52 141615 51 142136 50 142656 49 143176 49 143696 49 144217 49 144738 57 145259 57 145780 57 146300 58 146822 16 146845 34 147343 14 147371 29 147864 12 147891 30 148388 5 148411 30 148931 32 149451 32 149971 33 150490 34 151010 34 151529 35 151571 6 152049 36 152089 11 152569 51 153089 52 153609 52 154129 52 154649 52 155169 52 155690 51 156210 51 156731 50 157251 49 157772 48 158292 47 158812 22 158836 22 159333 20 159356 21 159855 16 159877 20 160377 12 160397 20 160897 11 160917 19 161421 2 161437 19 161957 17 162477 17 162997 16 163518 14 164039 10 164562 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,4864 7 5382 12 5901 15 6420 17 6939 19 7459 20 7978 22 8497 23 9017 23 9537 23 10057 23 10577 23 11098 22 11619 21 12139 20 12660 18 13181 16 13702 14 14226 10 14747 8 15269 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,32961 5 33479 9 33997 13 34516 16 35036 16 35556 16 36076 10 36087 5 36585 2 36596 17 37101 11 37115 19 37620 13 37635 20 38140 34 38660 33 39180 32 39700 17 40220 16 40740 16 41260 16 41285 6 41780 17 41804 9 42300 37 42820 40 43340 40 43861 7 43875 25 44396 24 44916 24 45436 23 45956 23 46476 23 46996 22 47516 23 48037 25 48557 31 49079 31 49601 31 50123 30 50643 30 51163 30 51683 29 52201 30 52720 30 53240 28 53758 28 54275 29 54794 29 55313 27 55832 26 56352 25 56871 26 57390 26 57909 27 58428 28 58948 29 59468 29 59507 13 59988 29 60024 18 60510 28 60539 23 61032 51 61553 50 62080 42 62612 29 63133 27 63658 21 64180 17 64703 13 65224 11 65745 8 66270 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,149958 4 150476 8 150994 10 151512 12 152032 12 152550 14 153069 15 153589 15 154108 16 154628 16 155148 16 155668 16 156188 16 156709 15 157230 14 157751 13 158271 12 158792 9 159311 9 159829 8 160348 8 160867 9 161385 11 161904 11 162424 10 162944 9 163464 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,166593 7 167109 14 167628 16 168148 16 168668 16 169187 17 169707 18 170227 18 170747 18 171266 19 171785 20 172306 19 172827 17 173347 17 173868 16 174388 15 174909 13 175432 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,74630 4 75142 19 75661 22 76181 23 76700 25 77218 27 77738 27 78257 28 78777 28 79297 10 79308 17 79817 8 79831 14 80337 8 80352 12 80856 8 80873 9 81374 10 81393 8 81892 14 81912 8 82410 27 82929 28 83449 30 83968 34 84488 36 84961 6 85007 40 85479 9 85527 40 85998 11 86047 38 86517 13 86568 35 87036 16 87078 1 87088 33 87555 20 87597 3 87609 30 88073 26 88115 6 88129 27 88592 28 88633 8 88649 25 89111 51 89171 22 89630 53 89692 19 90149 54 90212 18 90669 5 90680 43 90732 17 91189 3 91200 44 91252 16 91720 44 91772 16 92240 44 92291 17 92760 45 92810 18 93280 45 93329 19 93800 46 93848 21 94320 46 94367 21 94840 68 95360 68 95881 41 95924 22 96401 39 96445 21 96921 37 96965 20 97443 34 97487 17 97964 17 97989 7 98008 14 98485 14 98510 5 98529 12 99009 3 99052 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,66243 9 66759 17 67277 20 67796 21 68314 24 68833 25 69352 26 69872 25 70392 25 70912 24 71432 24 71953 21 72474 18 72996 15
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,103676 8 104194 11 104713 14 105232 16 105752 16 106272 16 106792 16 107312 16 107832 16 108352 15 108872 14 109392 13 109912 12 110433 9 110954 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,1765 10 2284 12 2804 12 3324 13 3844 13 4364 13 4884 13 5404 12 5924 12 6445 11 6966 10 7488 7 8009 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,11694 5 12212 8 12730 11 13249 12 13769 13 14288 14 14808 16 15327 17 15846 18 16366 19 16886 19 17406 19 17926 20 18446 21 18967 21 19488 19 19978 1 20008 19 20489 12 20507 9 20529 17 21007 30 21049 16 21525 35 21569 16 22045 35 22090 14 22564 37 22610 13 23084 37 23130 10 23604 37 23650 10 24125 38 24169 10 24645 40 24688 10 25166 54 25687 54 26207 54 26729 53 27250 53 27774 1 27782 42 28304 40 28825 39 29346 8 29356 28 29880 24 30401 24 30921 24 31441 24 31961 24 32481 23 33001 23 33521 23 34042 21 34563 20 35084 18 35605 15 36126 12 36646 10 37167 7 37687 6 38206 7 38726 8 39247 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,171845 4 172365 6 172883 9 173389 2 173402 11 173907 5 173921 11 174425 8 174440 12 174943 11 174959 12 175456 34 175973 36 176492 36 177011 35 177531 34 178051 34 178571 34 179091 33 179612 31 180133 29 180654 25
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,122423 6 122939 13 123457 17 123976 19 124496 19 125015 21 125535 21 126056 20 126576 21 127096 20 127616 20 128137 19 128658 12
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,77182 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,9069 3 9586 9 10105 11 10624 13 11144 14 11664 15 12185 15 12705 15 13226 14 13747 12 14269 9 14790 7 15313 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,102152 6 102671 9 103190 10 103709 12 104229 12 104749 12 105269 13 105789 13 106309 13 106829 13 107350 12 107872 11 108392 12 108913 12 109433 13 109953 14 110473 16 110993 17 111512 19 112032 20 112552 21 113070 23 113589 24 114109 24 114629 24 115149 24 115669 24 116189 24 116709 23 117229 23 117750 21 118271 20 118792 18 119312 18 119833 16 120353 16 120874 15 121395 13 121918 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,46518 1 47037 3 47557 3 48077 3 48597 3 49118 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,253 11 771 14 1290 16 1810 16 2329 17 2849 18 3369 18 3889 19 4409 18 4929 18 5449 17 5970 15 6491 14 7013 10 7537 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,179134 3 179653 8 180172 11 180694 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,40823 1 41341 8 41861 9 42380 11 42900 14 43419 20 43939 21 44458 23 44978 23 45497 26 46017 27 46537 28 47056 30 47576 31 48097 32 48198 6 48617 33 48715 11 49137 34 49233 14 49659 33 49751 18 50181 32 50268 22 50702 31 50786 24 51225 28 51300 31 51746 27 51819 32 52268 25 52338 33 52789 24 52825 13 52847 2 52856 35 53309 24 53343 68 53829 24 53861 70 54350 102 54871 19 54897 75 55393 14 55420 73 55914 11 55940 74 56438 3 56458 76 56977 77 57497 77 58017 78 58537 78 59057 47 59109 26 59577 47 59633 22 60097 47 60156 18 60618 49 60677 16 61138 52 61198 13 61659 53 61719 11 62182 7 62197 37 62242 6 62727 28 63248 29 63767 31 64286 32 64805 33 65323 35 65842 37 66362 36 66882 36 67402 36 67922 36 68442 36 68962 35 69482 34 70002 33 70523 31 71044 30 71564 30 72083 29 72603 27 73122 26 73642 22 74162 21 74682 19 75202 17 75722 16 76241 17 76760 18 77279 18 77799 18 78318 19 78838 19 79358 20 79878 20 80398 20 80918 20 81439 19 81960 17 82482 13 83002 12
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,57987 6 58502 18 59021 20 59540 23 60058 27 60578 27 61097 28 61617 28 62137 28 62657 28 63177 28 63697 28 64217 28 64737 26 65257 25 65777 24 66299 21 66820 17 67341 14 67866 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,105301 4 105820 6 106339 8 106858 10 107378 10 107898 9 108419 7 108942 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,155750 6 156268 9 156787 10 157306 11 157825 12 158345 12 158865 12 159385 12 159905 12 160424 13 160944 12 161463 11 161982 11 162502 10 163022 7 163543 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,129227 5 129748 5 130269 5 130280 9 130789 23 131310 23 131830 25 132350 26 132870 27 133390 27 133910 27 134431 27 134952 26 135472 26 135993 25 136514 23 137035 22 137558 18 138080 15 138606 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,177591 1 178109 12 178627 17 179147 18 179667 19 180189 4 180196 10 180718 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,289 7 806 12 1325 11 1838 3 1844 9 2357 12 2877 8 3397 8 3918 7 4438 8 4958 9 5478 10 5998 11 6519 10 7039 10 7559 10 8080 9 8600 10 9121 10 9641 11 10161 12 10682 11 11203 9 11727 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,150057 12 150574 17 151093 20 151610 27 152129 30 152648 33 153167 35 153687 36 154206 39 154726 40 155246 40 155767 39 156287 39 156808 38 157328 38 157849 37 158369 37 158889 37 159409 37 159929 38 160448 39 160967 40 161484 43 162003 43 162522 44 163041 45 163561 45 164081 45 164601 45 165120 46 165640 45 166159 45 166679 44 167199 44 167719 44 168239 43 168759 43 169279 42 169799 41 170320 39 170840 38 171361 37 171881 37 172403 34 172925 31 173446 29 173967 27 174489 24 175010 21 175531 18 176053 15 176575 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,86633 12 87151 15 87670 17 88190 18 88709 20 89229 21 89748 22 90267 23 90786 24 91306 24 91826 23 92347 21 92868 19 93389 17 93909 17 94429 17 94947 19 95465 21 95984 23 96502 26 97021 28 97540 29 98059 31 98578 32 99097 33 99617 33 100136 34 100655 35 101174 36 101217 5 101694 37 101735 7 102214 37 102254 9 102734 38 102773 11 103254 51 103774 52 104294 52 104814 52 105334 53 105854 53 106376 52 106897 52 107419 49 107944 43 108464 18 108488 18 108983 18 109009 17 109502 18 109530 15 110021 20 110051 13 110539 23 110571 12 111058 24 111092 10 111577 27 111612 9 112097 36 112616 37 113135 39 113654 41 114173 42 114691 45 115206 51 115725 53 116244 54 116763 55 117282 56 117802 56 118322 56 118842 56 119362 56 119881 57 120401 57 120921 57 121442 57 121962 21 121989 31 122482 20 122510 31 123004 17 123032 31 123525 16 123554 31 124046 13 124075 31 124568 7 124597 29 125091 1 125118 28 125638 27 126158 26 126678 25 127197 25 127717 24 128236 24 128757 20 129278 17 129798 16 130319 12 130841 9 131363 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,14850 2 15370 2 15891 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,20124 1 20642 7 21160 10 21679 13 22197 17 22716 20 23235 23 23754 26 24272 33 24791 36 25311 36 25831 37 26351 37 26871 37 27392 36 27914 34 28415 6 28436 31 28926 20 28957 28 29445 22 29477 25 29963 25 29996 19 30482 27 30516 16 31002 28 31035 18 31522 29 31554 19 32042 30 32073 20 32562 51 33082 52 33603 50 34124 49 34646 46 35167 44 35689 41 36210 39 36737 28 37258 23 37778 22 38295 24 38798 8 38814 25 39307 52 39822 57 40339 60 40858 61 41375 63 41894 64 42414 26 42445 33 42933 26 42966 31 43453 25 43487 28 43973 25 44015 17 44492 25 44539 10 45012 24 45532 23 46053 21 46573 19 47095 15 47616 12
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,65299 7 65818 10 66338 10 66858 10 67378 10 67899 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,317 10 829 22 1349 22 1868 24 2388 24 2908 25 3427 26 3947 26 4467 26 4987 25 5508 24 6029 22 6550 20 7071 19 7594 15 8115 13
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,172458 7 172974 12 173488 18 174005 21 174523 23 175043 22 175562 22 176082 21 176601 22 177121 21 177640 22 178160 22 178680 21 179200 21 179721 18 180241 17 180763 13
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,6591 6 7109 11 7627 15 8146 17 8664 21 9182 24 9687 12 9701 25 10206 40 10726 40 11246 41 11765 42 12284 43 12803 44 13323 44 13843 44 14363 44 14883 43 15404 41 15925 38 16445 37 16966 30 17486 26 18007 24 18529 22 19051 20 19572 18 20097 9
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,131380 5 131895 11 132414 13 132932 15 133451 16 133970 17 134490 17 135010 16 135529 17 136047 19 136566 19 137086 18 137606 17 138126 17 138646 16 139165 17 139685 16 140204 15 140723 15 141243 14 141763 12 142283 12 142805 9 143326 8 143847 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,133500 1 134018 5 134536 10 135055 12 135574 13 136092 15 136611 17 137131 17 137651 17 138171 17 138690 18 139210 18 139729 19 140248 20 140767 22 141287 21 141807 21 142327 21 142847 21 143367 20 143887 20 144407 20 144927 20 145446 20 145960 25 146479 25 146997 26 147515 26 148034 18 148053 6 148554 17 149074 17 149594 17 150114 17 150634 17 151155 16 151675 15 152195 15 152713 17 153230 19 153747 21 154264 23 154780 26 155298 27 155817 26 156336 26 156855 26 157375 24 157894 25 158414 24 158934 23 159454 22 159974 21 160494 21 161014 21 161535 20 162055 20 162574 22 163094 23 163614 23 164134 23 164654 22 165175 20 165695 20 166216 18 166736 18 167257 15 167777 14 168297 13 168816 13 169336 11 169856 9 170376 7 170898 5 171420 1
